68	9111
68	7802
68	8836
68	8919
68	6895
68	5399
68	9507
68	8746
68	3213
69	3213
70	8787
71	3213
72	3213
73	7908
73	9826
73	2292
73	6493
73	9767
73	7122
73	5658
73	6028
74	9636
74	5605
75	3213
75	7055
76	3213
77	3213
78	4269
78	1584
79	3215
79	6214
79	3702
79	1081
79	1605
79	3032
79	4959
79	309
79	1194
79	1959
79	7600
79	1298
79	1863
79	3546
79	9628
79	2174
79	118
79	5432
79	68
79	6729
79	9111
79	7802
79	8836
79	8919
79	2009
79	6895
79	5399
79	9507
79	8746
79	3213
80	1268
80	6581
81	7847
82	9643
82	3213
83	1939
84	3213
84	8582
85	6941
85	131
85	9826
85	5407
85	179
85	3872
85	1235
85	3567
85	7551
85	5417
85	2487
85	6054
85	6334
85	7412
85	5713
85	8145
85	6477
85	2528
85	6336
85	1549
85	9853
85	6654
85	6802
85	5888
85	9854
85	1109
85	1268
85	3589
85	5436
85	1115
85	8351
85	2401
85	4474
85	1558
85	9274
85	9275
85	6060
85	3149
85	8809
85	8976
85	3749
85	335
85	4073
85	6686
85	6572
85	178
85	1893
85	5908
85	6224
85	5160
85	9828
85	6997
85	1275
85	1737
85	1442
85	6607
85	5920
85	5466
85	3015
85	4709
85	1186
85	1589
85	9855
85	4234
85	9834
85	5627
85	6100
85	9856
85	9739
85	7470
85	4238
85	67
85	2227
85	212
85	5185
85	530
85	3635
85	5937
85	6545
85	534
85	3636
85	9751
85	3350
85	1010
85	7334
85	3662
85	7122
85	5509
85	6271
85	1480
85	4394
85	7649
85	3654
85	1028
85	7656
85	9857
85	1195
85	6739
85	9491
85	6443
85	5374
85	7220
85	751
85	7382
85	1223
85	9223
85	8439
85	3858
85	8132
85	5389
85	8915
85	3128
85	1068
85	7051
85	9858
85	292
85	453
85	9523
85	1670
85	8578
86	5356
86	2466
86	9062
86	3257
87	3213
88	3918
88	2474
88	4564
88	5722
88	2007
88	8145
88	2601
88	8410
88	2682
88	8227
88	7055
88	9096
88	8099
88	8381
88	9643
88	3213
88	7802
88	1726
89	5920
90	3213
90	9169
91	3213
92	9050
93	4035
93	67
93	2487
93	9834
93	7656
93	1186
94	9207
94	7274
94	5876
94	2920
94	1744
94	2140
94	1761
95	7055
96	2583
96	9859
97	3213
98	3213
99	3128
100	7055
101	3213
102	7055
103	9860
104	6475
104	9861
104	537
105	9862
106	3213
107	9769
107	1409
107	4046
107	5219
108	3213
109	9017
109	3213
110	3213
111	451
111	3166
111	2483
111	6023
112	3213
112	7039
113	131
113	6243
113	9863
113	7055
113	8609
113	6747
113	5389
113	8686
113	1268
113	2515
113	4286
114	1385
114	5556
115	5599
116	3213
117	7604
117	8790
117	1574
117	9864
118	3215
118	6214
118	3702
118	1081
118	5727
118	3032
118	4959
118	309
118	9683
118	1959
118	7600
118	2378
118	1863
118	3546
118	9628
118	2174
118	5432
118	68
118	6729
118	9111
118	7802
118	8919
118	6895
118	5399
118	9507
118	8746
118	3213
119	3213
120	3213
121	6928
122	9220
122	6239
123	774
124	3213
125	3213
126	3213
127	7055
128	9865
128	6798
128	4396
128	7621
128	3412
128	5218
128	9866
128	2516
128	2615
128	9867
128	9868
129	2060
129	3213
130	8749
130	6798
130	3699
130	67
130	6625
131	6182
131	3708
131	2798
131	7410
131	1855
131	3823
131	6797
131	4321
131	7416
131	6802
131	9869
131	7716
131	6207
131	9274
131	2706
131	9276
131	3740
131	646
131	3149
131	2516
131	2522
131	4340
131	8048
131	2792
131	661
131	49
131	417
131	9870
131	8056
131	5612
131	8643
131	7456
131	3213
131	1307
131	6858
131	5626
131	5028
131	6285
131	9871
131	1911
131	1315
131	66
131	8660
131	67
131	6869
131	2555
131	935
131	7480
131	1329
131	7484
131	701
131	620
131	5658
131	3202
131	9344
131	3824
131	8107
131	4406
131	8698
131	3214
131	3223
131	6293
131	730
131	3840
131	6296
131	7519
131	1367
131	2614
131	8124
131	2620
131	5095
131	3858
131	2625
131	9376
131	1377
131	3128
131	748
131	3658
131	9872
131	7537
131	3731
131	2637
131	5694
131	8145
131	5119
131	1268
131	3879
131	146
131	8157
131	770
131	774
131	8776
131	7561
131	6958
131	5133
131	4466
131	6340
131	5780
131	3290
131	2155
131	5724
131	8181
131	160
131	8793
131	2671
131	5733
131	166
131	8801
131	6982
131	2028
131	8809
131	3102
131	3918
131	3920
131	2292
131	1558
131	183
131	7002
131	442
131	9873
131	1442
131	8828
131	5168
131	189
131	193
131	7008
131	7610
131	4333
131	8727
131	6394
131	9868
131	8847
131	7621
131	8236
131	1458
131	2079
131	9874
131	859
131	3357
131	232
131	5798
131	8862
131	9875
131	3974
131	1480
131	6418
131	4564
131	6426
131	7055
131	7667
131	7062
131	2754
131	8040
131	9504
131	8291
131	5392
131	7677
131	2765
131	7074
131	473
131	5836
131	271
131	8301
131	5842
131	5229
131	8909
131	9876
131	6456
131	4614
131	905
131	8313
131	7963
131	1527
131	7706
131	7104
131	8320
131	3419
131	1530
131	8323
131	7851
131	4029
131	8325
131	9877
131	5250
131	8934
131	9878
131	9879
131	8937
131	9880
131	2167
131	347
131	6477
131	1546
131	6481
131	1549
131	4046
131	9881
131	9882
131	3444
131	7743
131	5271
131	6491
131	9883
131	3453
131	949
131	8970
131	2187
131	955
131	3459
131	2842
131	7756
131	7760
131	4073
131	7152
131	4697
131	9884
131	2853
131	6842
131	9585
131	9590
131	8381
131	8382
131	5925
131	3721
131	2222
131	4717
131	4100
131	4101
131	9009
131	1606
131	5937
131	4891
131	382
131	1690
131	6551
131	9621
131	7797
131	5345
131	4709
131	2254
131	7802
131	408
131	4743
131	9885
131	6577
131	9633
131	8415
131	9886
131	6580
131	9636
131	1038
131	8661
131	9887
131	4141
131	9643
131	2279
131	1645
131	7825
131	2764
131	7829
131	4148
131	6599
131	9650
131	1213
131	5382
131	4770
131	9067
131	2166
131	1068
131	4159
131	6619
131	5883
131	6005
131	6433
131	5031
131	453
131	1673
131	6627
131	1676
131	1677
131	3567
131	7250
131	1689
131	4803
131	7278
131	9096
131	1095
131	7258
131	6758
131	7865
131	3580
131	6654
131	6038
131	1109
131	6659
131	483
131	4814
131	6049
131	7276
131	9702
131	7880
131	6670
131	9888
131	7884
131	9128
131	9129
131	3609
131	1731
131	2372
131	4602
131	7902
131	1145
131	9119
131	508
131	4060
131	9889
131	4234
131	4864
131	1761
131	1762
131	6705
131	7924
131	9162
131	3635
131	4871
131	9890
131	7930
131	113
131	8527
131	9169
131	7334
131	1049
131	9497
131	4634
131	9772
131	2682
131	7946
131	7347
131	555
131	6735
131	4900
131	1195
131	6144
131	6747
131	7225
131	8550
131	8551
131	5536
131	7968
131	6153
131	7373
131	1097
131	2452
131	581
131	8410
131	9737
131	3135
131	2465
131	7387
131	1828
131	4286
131	9891
131	1193
131	7993
131	9234
132	1676
133	3213
134	2723
134	7864
134	2973
134	9892
134	4962
134	1042
134	7055
134	2720
134	9721
135	5055
135	1928
136	3213
137	3213
138	3213
139	2662
140	6054
141	5394
141	5465
141	4629
141	1927
141	3963
141	5262
142	7055
142	2706
142	4901
142	8078
143	3497
143	3213
144	2749
145	3213
146	9893
146	1530
146	131
146	9894
146	6126
146	4950
146	9895
146	3110
146	8325
146	9896
146	2478
146	6784
146	9897
146	9898
146	5658
146	3708
146	6787
146	5722
146	465
146	9899
146	2973
146	9879
146	9900
146	4962
146	9901
146	1895
146	6333
146	7802
146	8159
146	7412
146	9096
146	9902
146	9903
146	2172
146	6747
146	5883
146	7561
146	1549
146	5130
146	1367
146	1864
146	5218
146	6654
146	3128
146	7838
146	7484
146	3290
146	8454
146	1109
146	8937
146	5721
146	1268
146	9636
146	28
146	2989
146	9267
146	7336
146	6659
146	1412
146	2019
146	9904
146	4198
146	9905
146	9906
146	3130
146	9907
146	4682
146	5384
146	4824
146	9908
146	5901
146	3742
146	2888
146	9909
146	1422
146	1651
146	9910
146	3749
146	5521
146	4958
146	7756
146	6895
146	9911
146	2448
146	9912
146	7764
146	4697
146	9913
146	3470
146	659
146	2292
146	5908
146	7596
146	1145
146	3473
146	964
146	9721
146	4640
146	183
146	9914
146	9915
146	5612
146	602
146	51
146	1442
146	5813
146	4046
146	189
146	9590
146	9916
146	195
146	9917
146	4709
146	3624
146	983
146	9918
146	4234
146	6243
146	5626
146	9919
146	7786
146	9920
146	6701
146	9921
146	7470
146	9922
146	9923
146	9924
146	9925
146	5031
146	5180
146	2227
146	8801
146	7428
146	9746
146	530
146	847
146	827
146	848
146	1005
146	7930
146	2406
146	1147
146	9169
146	9926
146	5648
146	9927
146	6551
146	9928
146	9929
146	9621
146	9930
146	7480
146	5953
146	3357
146	3046
146	4734
146	9931
146	1470
146	9932
146	9933
146	9934
146	8530
146	1331
146	4881
146	6690
146	9935
146	9400
146	5509
146	8410
146	9936
146	9769
146	9937
146	9938
146	1851
146	3198
146	1789
146	6127
146	8809
146	6417
146	548
146	712
146	9939
146	9940
146	2902
146	5808
146	7649
146	1028
146	9941
146	3522
146	1329
146	9942
146	7055
146	3918
146	8313
146	3213
146	9943
146	9944
146	9945
146	292
146	2753
146	6003
146	565
146	4908
146	6434
146	9946
146	9947
146	2917
146	9948
146	9050
146	9949
146	9747
146	5536
146	9950
146	5215
146	5405
146	7829
146	9951
146	6296
146	5219
146	9952
146	7519
146	5539
146	1956
146	1097
146	3233
146	9953
146	2616
146	9954
146	9955
146	657
146	3089
146	6305
146	1360
146	9956
146	1733
146	4602
146	5095
146	277
146	9109
146	6607
146	4605
146	1911
146	3858
146	9957
146	9958
146	9959
146	9692
146	4286
146	8317
146	1068
146	8136
146	2302
146	4937
146	7992
146	9960
146	9961
146	9962
146	7537
146	1670
146	5240
146	8118
146	9963
146	8472
146	9264
146	2637
146	8320
146	2792
147	4238
147	5658
147	7363
148	9964
149	3213
150	9965
150	4439
150	1028
150	2633
150	2792
150	9729
150	3857
150	3290
150	7880
150	335
150	2765
151	3213
151	7802
152	8019
153	1093
153	4597
153	2148
153	6095
153	1148
154	2516
154	9966
155	8801
155	955
155	213
155	648
155	1847
155	3500
155	3708
155	3918
155	8551
155	4697
155	8937
155	6080
155	9621
155	8500
155	7258
155	2287
155	1145
155	4602
155	8410
155	4046
155	9590
155	3290
155	1109
155	7802
155	160
155	8136
155	5925
155	1193
155	8313
155	8574
155	4234
155	6100
155	7055
155	3130
155	1911
155	3213
156	3213
157	6263
157	4371
157	7977
158	2321
158	8795
158	2111
158	3336
158	2482
158	3071
159	6477
159	7412
159	9772
159	7218
160	4626
160	131
160	8145
160	6469
160	7550
160	1685
160	4961
160	4640
160	1855
160	7278
160	7412
160	9096
160	8605
160	7416
160	6654
160	155
160	3290
160	1268
160	9558
160	6488
160	7276
160	1558
160	6974
160	2706
160	5901
160	2028
160	2682
160	5937
160	7756
160	3918
160	2690
160	178
160	7597
160	964
160	2853
160	967
160	6161
160	969
160	7902
160	256
160	7456
160	6699
160	3213
160	4234
160	7315
160	5028
160	6394
160	1761
160	6107
160	685
160	215
160	3497
160	3500
160	1458
160	2406
160	8844
160	8563
160	3357
160	5798
160	6881
160	1782
160	8410
160	5058
160	6784
160	6127
160	7802
160	4564
160	1028
160	5661
160	9159
160	7055
160	9780
160	4406
160	6285
160	2753
160	9045
160	9887
160	6747
160	8388
160	9646
160	6915
160	2930
160	7377
160	2620
160	5842
160	5095
160	7090
160	9075
160	2637
161	1744
162	3213
163	7055
164	3497
165	6788
165	8019
165	8410
165	1105
165	7536
165	7055
165	3974
165	8913
165	836
165	1268
165	3213
165	6830
166	4835
166	1677
167	3213
168	3213
169	3213
170	640
170	1738
170	1270
170	3920
170	6387
170	2705
170	4157
170	2316
170	8227
170	1833
170	4698
170	5388
170	2046
170	3887
170	1349
170	8713
171	5149
171	1195
171	1306
171	4083
171	5908
171	453
171	9967
171	5160
171	3976
171	5658
171	6477
171	3213
171	1329
171	3636
172	2620
172	4634
172	3213
172	8320
173	3213
173	7055
173	5031
174	3213
175	3213
175	5562
176	2516
176	3962
177	3213
178	4321
178	8847
178	7361
178	3149
178	759
178	5796
178	4722
178	5265
178	3500
178	8040
178	1458
178	7930
178	8893
178	1879
178	3636
178	3918
178	9899
178	7764
178	9169
178	5374
178	16
178	8029
178	7220
178	4803
178	6443
178	2406
178	9721
178	6701
178	9968
178	465
178	1005
178	2658
178	1614
178	1049
178	185
178	1127
178	5426
178	256
178	602
178	4124
178	7940
178	7377
178	4046
178	8410
178	6654
178	2863
178	5271
178	3974
178	9045
178	193
178	7802
178	4286
178	2708
178	9558
178	1195
178	3738
178	964
178	6494
178	31
178	9159
178	4234
178	5626
178	3904
178	7055
178	9739
178	1035
178	3213
178	2706
178	2637
179	2036
180	2792
180	3213
180	9969
180	2901
181	9561
181	5606
182	9970
182	9828
183	131
183	6107
183	4867
183	2271
183	175
183	6710
183	3993
183	847
183	3500
183	146
183	500
183	602
183	8156
183	9621
183	2372
183	7055
183	9096
183	9721
183	8603
183	4734
183	793
183	5842
183	4046
183	537
183	3857
183	9590
183	9769
183	7778
183	3689
183	7258
183	2155
183	2627
183	6659
183	1028
183	292
183	6701
183	9931
183	1714
183	4682
183	9274
184	3918
184	2478
184	7278
184	7055
184	3213
184	2780
185	178
185	7055
185	2682
186	3130
187	7802
188	7412
189	131
189	955
189	6494
189	9416
189	9159
189	2478
189	1028
189	7756
189	9129
189	1458
189	8893
189	9828
189	6909
189	8854
189	8304
189	146
189	2079
189	3375
189	5217
189	2279
189	6994
189	8145
189	3213
189	2041
189	1738
189	8643
189	5547
189	6842
189	8410
189	9768
189	7552
189	3974
189	8454
189	1268
189	3379
189	5925
189	7698
189	8640
189	3448
189	1369
189	1195
189	7055
189	2637
190	7755
191	7968
192	1195
192	3213
192	5084
193	3397
193	9169
193	1331
193	1145
193	9096
193	178
193	8410
193	5626
193	4734
193	8227
193	1745
193	6477
193	3974
193	1689
193	7879
193	4888
193	4803
193	1268
193	3213
193	9643
193	3738
194	6477
195	1268
195	146
196	4127
197	3213
198	4234
198	2195
199	3213
200	9781
201	3213
202	6770
202	8918
202	3176
202	2699
203	3213
204	3213
205	6928
205	4601
205	250
205	7276
205	8706
205	9323
205	3569
205	4853
205	9868
206	7467
206	9432
207	3213
208	4855
208	9971
208	7716
208	515
208	1549
209	8551
209	183
209	5217
209	3217
209	6297
210	685
210	8177
211	3213
212	7846
212	6361
212	5877
213	6057
213	7529
213	16
213	1109
213	6941
213	6904
213	8145
213	685
213	2879
213	1885
213	2466
213	2916
213	3112
213	6747
213	5658
213	4070
213	2406
213	3636
213	5328
213	9972
213	6913
213	178
213	5217
213	6153
213	7220
213	56
213	171
213	9973
213	3509
213	7520
213	2709
213	4083
213	5120
213	8603
213	6477
213	6491
213	297
213	1329
213	2337
213	6234
213	5960
213	7039
213	1549
213	8728
213	7382
213	5394
213	4046
213	9096
213	6563
213	3130
213	9028
213	7552
213	3567
213	3689
213	7523
213	4206
213	2465
213	155
213	1378
213	3330
213	9974
213	407
213	160
213	3213
213	3976
213	1028
213	2503
213	9975
213	4474
213	6100
213	7537
213	6701
213	1558
213	9976
213	1195
213	2706
213	1505
213	4333
214	5658
214	685
214	3213
215	160
215	1632
215	7554
215	6016
215	7361
215	685
215	1028
215	2572
215	8809
215	1661
215	7055
215	72
215	247
215	3436
215	3213
215	9559
215	4286
215	3738
216	3213
217	2799
217	8410
217	7055
217	3974
217	4286
217	3914
217	1268
217	3213
217	2406
218	5239
218	9425
219	3213
220	1268
221	3213
221	3290
222	9223
222	6607
222	534
222	9275
223	6685
224	3213
225	6305
226	3213
227	9977
228	3872
229	4286
230	3213
231	3213
232	2257
232	3448
232	4952
232	8227
232	9768
232	7055
232	5388
232	9096
232	3213
232	8893
233	7055
234	2970
234	766
234	2421
234	4234
234	9548
234	4705
234	8271
234	2099
234	876
234	3390
235	3213
236	4745
236	6654
237	2580
238	9978
238	1812
238	198
238	8597
238	4855
238	9979
238	6678
238	9980
238	9981
238	5713
238	9971
238	9982
238	8978
238	2195
238	543
239	3213
240	7743
241	1367
241	6654
242	3213
243	3213
243	3547
244	3213
244	2637
245	1068
245	9751
245	7656
245	3149
245	3128
245	6054
245	1517
245	7412
245	5160
245	9638
245	1109
245	5658
245	9971
245	1195
245	3360
246	3213
247	215
248	7298
249	3213
250	4533
250	1028
250	5185
250	6054
250	3427
250	7332
250	6085
250	2110
250	6028
251	6789
252	5912
252	4772
252	6115
253	2513
254	1842
254	4814
254	7924
254	5413
254	1028
254	1458
254	1891
254	602
254	1097
254	7523
254	1442
254	3721
254	3162
254	354
254	5095
254	6654
254	7165
254	4287
254	2637
254	1027
254	7610
254	1195
254	9309
254	4734
254	7315
254	7055
254	1558
254	6623
254	3213
255	3213
256	160
256	2637
256	3740
256	1028
256	178
256	602
256	1409
256	8809
256	7756
256	7055
256	3689
256	7470
256	8686
256	7386
256	3213
256	706
256	5095
257	3213
258	3213
259	5394
260	2406
261	8988
261	6199
262	3213
263	2614
263	6686
263	5160
263	146
263	6802
264	7467
264	7602
264	2436
264	9432
264	8735
265	9983
265	2128
265	9424
266	1318
267	8145
267	3213
267	7055
267	1772
268	7412
269	6932
269	8809
270	1442
271	9356
271	581
271	131
271	1549
271	6394
271	1754
271	7122
271	3431
271	7597
271	1320
271	6054
271	7055
271	7377
271	1095
271	4634
271	1268
271	1195
271	3692
271	7802
271	9984
272	6171
272	2017
272	2154
272	3744
272	2028
272	7055
272	6695
272	4286
272	407
273	7055
274	2682
275	7055
276	8324
276	3374
276	4084
276	5892
276	3569
276	5746
277	8749
277	1077
277	9985
277	685
277	530
277	2715
277	9127
277	9986
277	3500
277	9987
277	146
277	9988
277	9989
277	964
277	9096
277	3041
277	5572
277	1177
277	6445
277	9990
277	4734
277	1145
277	3401
277	6654
277	7552
277	3290
277	9991
277	1851
277	9992
277	4435
277	7802
277	1412
277	3551
277	5202
277	1028
277	2822
277	4937
277	4234
277	9993
277	7207
277	3130
277	9994
278	7802
279	566
279	4412
279	4211
279	2232
279	7552
279	9643
279	1268
279	8243
279	2890
279	735
279	7530
279	7258
279	2911
279	354
279	1058
279	8410
279	9290
279	3974
279	7386
279	7420
279	7802
279	7460
279	2303
279	2708
279	7055
279	3213
279	9276
280	3213
281	3213
282	4751
282	4951
282	7900
282	802
282	3213
282	8165
282	7182
283	7657
283	621
284	3213
285	6608
285	3213
286	3893
287	2474
287	3213
287	9958
288	5129
289	6607
289	4582
290	5394
291	2115
292	3708
292	4961
292	146
292	3920
292	743
292	964
292	9096
292	4734
292	8640
292	9726
292	4176
292	4046
292	3290
292	2627
292	4157
292	4286
292	6659
292	2115
292	1028
292	8313
292	8227
292	7055
292	3213
293	3213
294	3914
295	7950
295	1815
295	597
295	3516
295	2198
295	3044
296	2499
296	3213
296	7055
296	5392
297	3213
297	7055
298	3657
299	9085
300	1195
300	7055
300	9636
301	2682
302	2983
303	131
303	3976
303	6434
303	5100
303	6607
303	5998
303	4474
303	407
303	7412
303	9995
303	5993
303	2614
303	5658
303	1195
303	3360
303	754
303	7649
304	3968
304	4406
304	6235
304	3914
305	1876
305	327
305	6126
305	8145
305	3213
305	3439
306	1998
306	5138
306	6748
307	1567
307	8976
307	7550
307	935
307	4176
307	7152
307	3920
307	2446
307	2792
307	602
307	7517
307	9721
307	7258
307	3184
307	4734
307	1021
307	3290
307	3689
307	4469
307	4286
307	3213
307	6098
307	7055
307	949
307	1195
308	8933
308	3528
308	1145
308	2799
308	8410
308	8396
308	9621
308	7241
308	7055
308	3974
308	3914
308	6608
308	1268
308	3213
308	2406
309	6895
310	51
310	3213
310	7055
310	3290
310	7802
311	7055
311	8051
311	9637
311	5031
312	6107
312	491
312	6174
312	648
312	6773
312	2191
312	5937
312	3223
312	4073
312	146
312	6551
312	7220
312	7412
312	9996
312	7258
312	6757
312	9997
312	9064
312	1145
312	3135
312	8100
312	5808
312	9998
312	1666
312	4234
312	453
312	7055
312	1275
312	166
313	4141
314	3213
314	7055
314	6982
314	2682
315	6107
316	3636
316	1514
316	7581
316	8809
316	407
316	8975
316	1558
316	4634
316	1268
316	3213
316	6797
317	3213
317	6935
318	858
318	3213
318	7055
318	7517
318	7377
319	7382
319	1028
320	8291
320	8801
320	1028
320	9096
320	9721
320	7258
320	2637
320	4734
320	4286
321	3213
322	3213
323	6563
324	1666
325	3213
326	9999
327	8145
327	9439
327	3914
327	2406
327	305
327	3638
327	5084
327	1541
327	3351
327	6331
327	2799
327	1508
327	2509
327	8410
327	7536
327	3974
327	6781
327	4390
327	1268
327	3213
327	8793
327	1558
327	836
327	1195
328	7412
328	8136
328	8672
328	1876
328	7552
328	7055
328	893
328	3708
328	4634
328	3213
328	7802
328	5658
329	657
330	5055
330	5607
330	6607
330	3015
331	3213
332	7055
332	5908
332	4286
333	646
334	4238
334	7649
334	1028
334	638
334	7363
334	9499
334	10000
334	3213
334	1369
334	1737
335	8801
335	5901
335	5250
335	530
335	4211
335	3914
335	6829
335	3708
335	8388
335	6990
335	2406
335	3918
335	2973
335	2036
335	2894
335	3213
335	9096
335	9721
335	6419
335	2196
335	1145
335	1409
335	8410
335	5271
335	8132
335	9772
335	5724
335	4709
335	1028
335	4937
335	6577
335	7055
335	3130
335	3560
335	9274
335	9636
335	8968
335	1761
336	3213
337	8603
338	3213
339	3213
339	9481
339	3636
340	342
340	5374
340	1285
340	6080
340	3128
340	6100
340	7520
340	2614
340	304
340	8092
341	3213
342	8847
342	2799
342	3914
342	2682
342	2842
342	6636
342	8051
342	2406
342	8243
342	9184
342	2620
342	8410
342	1477
342	3974
342	1035
342	1268
342	5336
342	1341
342	3213
342	8999
342	7055
342	1558
342	1527
342	9739
342	7996
342	6281
342	795
342	1195
343	1557
344	3213
345	5752
346	535
346	10001
346	1145
346	2821
346	7055
346	7550
347	4880
347	4686
348	9105
349	6285
350	6990
350	7055
350	7258
350	3213
350	7802
350	3636
351	3213
352	4406
353	4630
354	4238
354	9826
354	10002
354	2478
354	10003
354	8686
354	4634
354	3708
354	3571
354	7407
354	10004
354	9394
354	6643
354	16
354	2487
354	6334
354	3433
354	3120
354	8601
354	7256
354	2489
354	8603
354	10005
354	3722
354	2337
354	9721
354	7733
354	9688
354	9548
354	6654
354	6802
354	10006
354	1109
354	4790
354	1268
354	3444
354	2615
354	6660
354	7744
354	6085
354	6969
354	4980
354	4815
354	9828
354	7141
354	10007
354	9275
354	6797
354	3149
354	581
354	1885
354	8809
354	8976
354	2402
354	9420
354	6830
354	2195
354	4073
354	178
354	1731
354	5908
354	9877
354	4637
354	5909
354	2528
354	1137
354	2040
354	1770
354	10008
354	184
354	2858
354	8505
354	4855
354	10009
354	9729
354	189
354	4060
354	514
354	4406
354	1306
354	3941
354	7716
354	1754
354	9158
354	3412
354	7786
354	2709
354	4430
354	10010
354	5388
354	10011
354	4865
354	67
354	4533
354	5912
354	10012
354	6117
354	846
354	2555
354	10013
354	6545
354	10014
354	3636
354	5328
354	1771
354	4374
354	10015
354	8400
354	5497
354	3350
354	56
354	7412
354	7480
354	8530
354	7361
354	7187
354	2571
354	1929
354	8092
354	5192
354	3662
354	7738
354	5960
354	5509
354	10016
354	9768
354	9769
354	9045
354	9338
354	404
354	9197
354	5658
354	155
354	4394
354	407
354	3202
354	7204
354	4396
354	7649
354	3654
354	1028
354	8544
354	1030
354	7656
354	7953
354	4901
354	6579
354	1195
354	9195
354	6739
354	10017
354	292
354	10018
354	9228
354	10019
354	5058
354	2916
354	254
354	9500
354	5080
354	4582
354	2920
354	8388
354	8893
354	6909
354	10020
354	9206
354	7675
354	4070
354	5374
354	10021
354	7220
354	2279
354	10022
354	4003
354	5836
354	5725
354	9512
354	10023
354	10024
354	736
354	8431
354	10025
354	534
354	9064
354	2688
354	10026
354	2292
354	8728
354	10027
354	5096
354	279
